replay_id,player_slot,won_battle,sum_hp_self,sum_hp_opp,sum_hp_diff,mean_hp_self,mean_hp_opp,mean_hp_diff,sum_attack_self,sum_attack_opp,sum_attack_diff,mean_attack_self,mean_attack_opp,mean_attack_diff,sum_defense_self,sum_defense_opp,sum_defense_diff,mean_defense_self,mean_defense_opp,mean_defense_diff,sum_sp_attack_self,sum_sp_attack_opp,sum_sp_attack_diff,mean_sp_attack_self,mean_sp_attack_opp,mean_sp_attack_diff,sum_sp_defense_self,sum_sp_defense_opp,sum_sp_defense_diff,mean_sp_defense_self,mean_sp_defense_opp,mean_sp_defense_diff,sum_speed_self,sum_speed_opp,sum_speed_diff,mean_speed_self,mean_speed_opp,mean_speed_diff,turns_self,turns_opp,turns_diff,rating_diff_self,rating_diff_opp,rating_diff_diff,has_rating_info_self,has_rating_info_opp,has_rating_info_diff,team_size_self,team_size_opp,team_size_diff,player_rating_self,player_rating_opp,player_rating_diff,opponent_rating_self,opponent_rating_opp,opponent_rating_diff,agg_offense_self,agg_offense_opp,agg_offense_diff,agg_defense_self,agg_defense_opp,agg_defense_diff,bulk_index_self,bulk_index_opp,bulk_index_diff,offense_defense_diff_self,offense_defense_diff_opp,offense_defense_diff_diff,speed_pressure_self,speed_pressure_opp,speed_pressure_diff,stat_spread_self,stat_spread_opp,stat_spread_diff,pk_great_tusk_self,pk_great_tusk_opp,pk_great_tusk_diff,pk_gholdengo_self,pk_gholdengo_opp,pk_gholdengo_diff,pk_kingambit_self,pk_kingambit_opp,pk_kingambit_diff,pk_ogerpon_wellspring_self,pk_ogerpon_wellspring_opp,pk_ogerpon_wellspring_diff,pk_dragapult_self,pk_dragapult_opp,pk_dragapult_diff,pk_corviknight_self,pk_corviknight_opp,pk_corviknight_diff,pk_zamazenta_*_self,pk_zamazenta_*_opp,pk_zamazenta_*_diff,pk_dragonite_self,pk_dragonite_opp,pk_dragonite_diff,pk_gliscor_self,pk_gliscor_opp,pk_gliscor_diff,pk_slowking_galar_self,pk_slowking_galar_opp,pk_slowking_galar_diff,pk_hatterene_self,pk_hatterene_opp,pk_hatterene_diff,pk_raging_bolt_self,pk_raging_bolt_opp,pk_raging_bolt_diff,pk_iron_valiant_self,pk_iron_valiant_opp,pk_iron_valiant_diff,pk_cinderace_self,pk_cinderace_opp,pk_cinderace_diff,pk_landorus_therian_self,pk_landorus_therian_opp,pk_landorus_therian_diff,pk_alomomola_self,pk_alomomola_opp,pk_alomomola_diff,pk_walking_wake_self,pk_walking_wake_opp,pk_walking_wake_diff,pk_darkrai_self,pk_darkrai_opp,pk_darkrai_diff,pk_iron_treads_self,pk_iron_treads_opp,pk_iron_treads_diff,pk_ceruledge_self,pk_ceruledge_opp,pk_ceruledge_diff,pk_kyurem_self,pk_kyurem_opp,pk_kyurem_diff,pk_pecharunt_self,pk_pecharunt_opp,pk_pecharunt_diff,pk_garganacl_self,pk_garganacl_opp,pk_garganacl_diff,pk_ting_lu_self,pk_ting_lu_opp,pk_ting_lu_diff,pk_zapdos_self,pk_zapdos_opp,pk_zapdos_diff,pk_tyranitar_self,pk_tyranitar_opp,pk_tyranitar_diff,pk_rillaboom_self,pk_rillaboom_opp,pk_rillaboom_diff,pk_glimmora_self,pk_glimmora_opp,pk_glimmora_diff,pk_scizor_self,pk_scizor_opp,pk_scizor_diff,pk_torkoal_self,pk_torkoal_opp,pk_torkoal_diff,pk_samurott_hisui_self,pk_samurott_hisui_opp,pk_samurott_hisui_diff,pk_clefable_self,pk_clefable_opp,pk_clefable_diff,pk_heatran_self,pk_heatran_opp,pk_heatran_diff,pk_excadrill_self,pk_excadrill_opp,pk_excadrill_diff,pk_iron_moth_self,pk_iron_moth_opp,pk_iron_moth_diff,pk_primarina_self,pk_primarina_opp,pk_primarina_diff,pk_dondozo_self,pk_dondozo_opp,pk_dondozo_diff,pk_pelipper_self,pk_pelipper_opp,pk_pelipper_diff,pk_clodsire_self,pk_clodsire_opp,pk_clodsire_diff,pk_deoxys_speed_self,pk_deoxys_speed_opp,pk_deoxys_speed_diff,pk_meowscarada_self,pk_meowscarada_opp,pk_meowscarada_diff,pk_garchomp_self,pk_garchomp_opp,pk_garchomp_diff,pk_blissey_self,pk_blissey_opp,pk_blissey_diff,pk_toxapex_self,pk_toxapex_opp,pk_toxapex_diff,pk_weavile_self,pk_weavile_opp,pk_weavile_diff,pk_tornadus_therian_self,pk_tornadus_therian_opp,pk_tornadus_therian_diff,pk_iron_hands_self,pk_iron_hands_opp,pk_iron_hands_diff,pk_iron_crown_self,pk_iron_crown_opp,pk_iron_crown_diff,pk_chesnaught_self,pk_chesnaught_opp,pk_chesnaught_diff,pk_greninja_*_self,pk_greninja_*_opp,pk_greninja_*_diff
gen9ou-2486757844,p1,1,470.0,515.0,-45.0,78.33333333333333,85.83333333333333,-7.5,600.0,649.0,-49.0,100.0,108.16666666666669,-8.166666666666686,549.0,540.0,9.0,91.5,90.0,1.5,525.0,485.0,40.0,87.5,80.83333333333333,6.666666666666671,607.0,470.0,137.0,101.16666666666669,78.33333333333333,22.833333333333357,689.0,469.0,220.0,114.83333333333331,78.16666666666667,36.66666666666664,19,19,0,0.0,0.0,0.0,0,0,0,6,6,0,1678.0,1264.0,414.0,1264.0,1678.0,-414.0,1125.0,1134.0,-9.0,1156.0,1010.0,146.0,1626.0,1525.0,101.0,-31.0,124.0,-155.0,11483.333333333332,8455.02777777778,3028.305555555553,254.85200036009547,231.6456425312242,23.206357828871262,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486757844,p2,0,515.0,470.0,45.0,85.83333333333333,78.33333333333333,7.5,649.0,600.0,49.0,108.16666666666669,100.0,8.166666666666686,540.0,549.0,-9.0,90.0,91.5,-1.5,485.0,525.0,-40.0,80.83333333333333,87.5,-6.666666666666671,470.0,607.0,-137.0,78.33333333333333,101.16666666666669,-22.833333333333357,469.0,689.0,-220.0,78.16666666666667,114.83333333333331,-36.66666666666664,19,19,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1678.0,-414.0,1678.0,1264.0,414.0,1134.0,1125.0,9.0,1010.0,1156.0,-146.0,1525.0,1626.0,-101.0,124.0,-31.0,155.0,8455.02777777778,11483.333333333332,-3028.305555555553,231.6456425312242,254.85200036009547,-23.206357828871262,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486758798,p1,1,303.0,281.0,22.0,50.5,46.833333333333336,3.6666666666666643,357.0,334.0,23.0,59.5,55.66666666666666,3.833333333333343,333.0,389.0,-56.0,55.5,64.83333333333333,-9.333333333333329,248.0,315.0,-67.0,41.333333333333336,52.5,-11.166666666666664,326.0,259.0,67.0,54.333333333333336,43.16666666666666,11.166666666666679,365.0,308.0,57.0,60.833333333333336,51.333333333333336,9.5,29,29,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1264.0,0.0,1264.0,1264.0,0.0,605.0,649.0,-44.0,659.0,648.0,11.0,962.0,929.0,33.0,-54.0,1.0,-55.0,3619.5833333333335,2857.555555555555,762.0277777777783,143.11713786795468,140.22794994624982,2.8891879217048597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486758798,p2,0,281.0,303.0,-22.0,46.833333333333336,50.5,-3.6666666666666643,334.0,357.0,-23.0,55.66666666666666,59.5,-3.833333333333343,389.0,333.0,56.0,64.83333333333333,55.5,9.333333333333329,315.0,248.0,67.0,52.5,41.333333333333336,11.166666666666664,259.0,326.0,-67.0,43.16666666666666,54.333333333333336,-11.166666666666679,308.0,365.0,-57.0,51.333333333333336,60.833333333333336,-9.5,29,29,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1264.0,0.0,1264.0,1264.0,0.0,649.0,605.0,44.0,648.0,659.0,-11.0,929.0,962.0,-33.0,1.0,-54.0,55.0,2857.555555555555,3619.5833333333335,-762.0277777777783,140.22794994624982,143.11713786795468,-2.8891879217048597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486759117,p1,1,519.0,544.0,-25.0,86.5,90.66666666666669,-4.166666666666686,607.0,564.0,43.0,101.16666666666669,94.0,7.166666666666686,585.0,490.0,95.0,97.5,81.66666666666667,15.833333333333329,510.0,596.0,-86.0,85.0,99.33333333333331,-14.333333333333314,484.0,538.0,-54.0,80.66666666666667,89.66666666666667,-9.0,453.0,493.0,-40.0,75.5,82.16666666666667,-6.666666666666671,8,8,0,0.0,0.0,0.0,0,0,0,6,6,0,1670.0,1264.0,406.0,1264.0,1670.0,-406.0,1117.0,1160.0,-43.0,1069.0,1028.0,41.0,1588.0,1572.0,16.0,48.0,132.0,-84.0,7638.083333333335,7723.666666666667,-85.58333333333212,232.58681265470625,235.58919395439344,-3.002381299687187,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
gen9ou-2486759117,p2,0,544.0,519.0,25.0,90.66666666666669,86.5,4.166666666666686,564.0,607.0,-43.0,94.0,101.16666666666669,-7.166666666666686,490.0,585.0,-95.0,81.66666666666667,97.5,-15.833333333333329,596.0,510.0,86.0,99.33333333333331,85.0,14.333333333333314,538.0,484.0,54.0,89.66666666666667,80.66666666666667,9.0,493.0,453.0,40.0,82.16666666666667,75.5,6.666666666666671,8,8,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1670.0,-406.0,1670.0,1264.0,406.0,1160.0,1117.0,43.0,1028.0,1069.0,-41.0,1572.0,1588.0,-16.0,132.0,48.0,84.0,7723.666666666667,7638.083333333335,85.58333333333212,235.58919395439344,232.58681265470625,3.002381299687187,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
gen9ou-2486759266,p1,1,704.0,703.0,1.0,117.33333333333331,117.16666666666669,0.16666666666662877,438.0,608.0,-170.0,73.0,101.33333333333331,-28.333333333333314,555.0,590.0,-35.0,92.5,98.33333333333331,-5.833333333333314,443.0,478.0,-35.0,73.83333333333333,79.66666666666667,-5.833333333333343,597.0,505.0,92.0,99.5,84.16666666666667,15.333333333333329,401.0,391.0,10.0,66.83333333333333,65.16666666666667,1.6666666666666572,25,25,0,0.0,0.0,0.0,0,0,0,6,6,0,1473.0,1264.0,209.0,1264.0,1473.0,-209.0,881.0,1086.0,-205.0,1152.0,1095.0,57.0,1856.0,1798.0,58.0,-271.0,-9.0,-262.0,4878.833333333333,6603.555555555555,-1724.7222222222217,241.1156989974529,249.20646239749362,-8.090763400040714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486759266,p2,0,703.0,704.0,-1.0,117.16666666666669,117.33333333333331,-0.16666666666662877,608.0,438.0,170.0,101.33333333333331,73.0,28.333333333333314,590.0,555.0,35.0,98.33333333333331,92.5,5.833333333333314,478.0,443.0,35.0,79.66666666666667,73.83333333333333,5.833333333333343,505.0,597.0,-92.0,84.16666666666667,99.5,-15.333333333333329,391.0,401.0,-10.0,65.16666666666667,66.83333333333333,-1.6666666666666572,25,25,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1473.0,-209.0,1473.0,1264.0,209.0,1086.0,881.0,205.0,1095.0,1152.0,-57.0,1798.0,1856.0,-58.0,-9.0,-271.0,262.0,6603.555555555555,4878.833333333333,1724.7222222222217,249.20646239749362,241.1156989974529,8.090763400040714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486759641,p1,0,825.0,514.0,311.0,137.5,85.66666666666667,51.83333333333333,418.0,705.0,-287.0,69.66666666666667,117.5,-47.83333333333333,542.0,549.0,-7.0,90.33333333333331,91.5,-1.1666666666666856,323.0,575.0,-252.0,53.833333333333336,95.83333333333331,-41.99999999999998,562.0,477.0,85.0,93.66666666666669,79.5,14.166666666666686,305.0,595.0,-290.0,50.833333333333336,99.16666666666669,-48.33333333333335,69,69,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1264.0,0.0,1264.0,1264.0,0.0,741.0,1280.0,-539.0,1104.0,1026.0,78.0,1929.0,1540.0,389.0,-363.0,254.0,-617.0,3541.388888888889,11652.083333333336,-8110.694444444447,253.08927097467324,253.49518811137796,-0.40591713670471563,0,0,0,0,0,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486759641,p2,1,514.0,825.0,-311.0,85.66666666666667,137.5,-51.83333333333333,705.0,418.0,287.0,117.5,69.66666666666667,47.83333333333333,549.0,542.0,7.0,91.5,90.33333333333331,1.1666666666666856,575.0,323.0,252.0,95.83333333333331,53.833333333333336,41.99999999999998,477.0,562.0,-85.0,79.5,93.66666666666669,-14.166666666666686,595.0,305.0,290.0,99.16666666666669,50.833333333333336,48.33333333333335,69,69,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1264.0,0.0,1264.0,1264.0,0.0,1280.0,741.0,539.0,1026.0,1104.0,-78.0,1540.0,1929.0,-389.0,254.0,-363.0,617.0,11652.083333333336,3541.388888888889,8110.694444444447,253.49518811137796,253.08927097467324,0.40591713670471563,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486759852,p1,0,573.0,569.0,4.0,95.5,94.83333333333331,0.6666666666666856,668.0,445.0,223.0,111.33333333333331,74.16666666666667,37.16666666666664,615.0,588.0,27.0,102.5,98.0,4.5,376.0,528.0,-152.0,62.66666666666666,88.0,-25.333333333333343,504.0,530.0,-26.0,84.0,88.33333333333333,-4.333333333333329,574.0,449.0,125.0,95.66666666666669,74.83333333333333,20.833333333333357,22,22,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1000.0,264.0,1000.0,1264.0,-264.0,1044.0,973.0,71.0,1119.0,1118.0,1.0,1692.0,1687.0,5.0,-75.0,-145.0,70.0,10650.888888888889,5550.138888888889,5100.75,249.92672495177032,229.1681317675848,20.758593184185514,1,0,1,0,1,-1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486759852,p2,1,569.0,573.0,-4.0,94.83333333333331,95.5,-0.6666666666666856,445.0,668.0,-223.0,74.16666666666667,111.33333333333331,-37.16666666666664,588.0,615.0,-27.0,98.0,102.5,-4.5,528.0,376.0,152.0,88.0,62.66666666666666,25.333333333333343,530.0,504.0,26.0,88.33333333333333,84.0,4.333333333333329,449.0,574.0,-125.0,74.83333333333333,95.66666666666669,-20.833333333333357,22,22,0,0.0,0.0,0.0,0,0,0,6,6,0,1000.0,1264.0,-264.0,1264.0,1000.0,264.0,973.0,1044.0,-71.0,1118.0,1119.0,-1.0,1687.0,1692.0,-5.0,-145.0,-75.0,-70.0,5550.138888888889,10650.888888888889,-5100.75,229.1681317675848,249.92672495177032,-20.758593184185514,0,1,-1,1,0,1,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486760592,p1,0,292.0,258.0,34.0,73.0,64.5,8.5,347.0,271.0,76.0,86.75,67.75,19.0,277.0,346.0,-69.0,69.25,86.5,-17.25,225.0,334.0,-109.0,56.25,83.5,-27.25,217.0,242.0,-25.0,54.25,60.5,-6.25,182.0,244.0,-62.0,45.5,61.0,-15.5,11,11,0,0.0,0.0,0.0,0,0,0,4,4,0,1264.0,1264.0,0.0,1264.0,1264.0,0.0,572.0,605.0,-33.0,494.0,588.0,-94.0,786.0,846.0,-60.0,78.0,17.0,61.0,3947.125,4132.75,-185.625,108.82238099793905,115.15652021369556,-6.334139215756508,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486760592,p2,1,258.0,292.0,-34.0,64.5,73.0,-8.5,271.0,347.0,-76.0,67.75,86.75,-19.0,346.0,277.0,69.0,86.5,69.25,17.25,334.0,225.0,109.0,83.5,56.25,27.25,242.0,217.0,25.0,60.5,54.25,6.25,244.0,182.0,62.0,61.0,45.5,15.5,11,11,0,0.0,0.0,0.0,0,0,0,4,4,0,1264.0,1264.0,0.0,1264.0,1264.0,0.0,605.0,572.0,33.0,588.0,494.0,94.0,846.0,786.0,60.0,17.0,78.0,-61.0,4132.75,3947.125,185.625,115.15652021369556,108.82238099793905,6.334139215756508,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486761380,p1,1,569.0,628.0,-59.0,94.83333333333331,104.66666666666669,-9.833333333333371,636.0,575.0,61.0,106.0,95.83333333333331,10.166666666666686,546.0,626.0,-80.0,91.0,104.33333333333331,-13.333333333333314,553.0,587.0,-34.0,92.16666666666669,97.83333333333331,-5.666666666666629,478.0,535.0,-57.0,79.66666666666667,89.16666666666667,-9.5,568.0,569.0,-1.0,94.66666666666669,94.83333333333331,-0.16666666666662877,16,16,0,0.0,0.0,0.0,0,0,0,6,6,0,1495.0,1264.0,231.0,1264.0,1495.0,-231.0,1189.0,1162.0,27.0,1024.0,1161.0,-137.0,1593.0,1789.0,-196.0,165.0,1.0,164.0,10034.666666666668,9088.194444444442,946.4722222222263,245.44600543193116,256.477432536809,-11.031427104877821,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486761380,p2,0,628.0,569.0,59.0,104.66666666666669,94.83333333333331,9.833333333333371,575.0,636.0,-61.0,95.83333333333331,106.0,-10.166666666666686,626.0,546.0,80.0,104.33333333333331,91.0,13.333333333333314,587.0,553.0,34.0,97.83333333333331,92.16666666666669,5.666666666666629,535.0,478.0,57.0,89.16666666666667,79.66666666666667,9.5,569.0,568.0,1.0,94.83333333333331,94.66666666666669,0.16666666666662877,16,16,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1495.0,-231.0,1495.0,1264.0,231.0,1162.0,1189.0,-27.0,1161.0,1024.0,137.0,1789.0,1593.0,196.0,1.0,165.0,-164.0,9088.194444444442,10034.666666666668,-946.4722222222263,256.477432536809,245.44600543193116,11.031427104877821,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486761999,p1,1,530.0,517.0,13.0,88.33333333333333,86.16666666666667,2.166666666666657,539.0,637.0,-98.0,89.83333333333333,106.16666666666669,-16.333333333333357,618.0,602.0,16.0,103.0,100.33333333333331,2.6666666666666856,464.0,458.0,6.0,77.33333333333333,76.33333333333333,1.0,555.0,520.0,35.0,92.5,86.66666666666667,5.833333333333329,414.0,521.0,-107.0,69.0,86.83333333333333,-17.83333333333333,38,38,0,-16.0,16.0,-32.0,1,1,0,6,6,0,1246.0,1262.0,-16.0,1262.0,1246.0,16.0,1003.0,1095.0,-92.0,1173.0,1122.0,51.0,1703.0,1639.0,64.0,-170.0,-27.0,-143.0,6198.5,9218.805555555557,-3020.3055555555566,231.53797384734395,240.2569134690966,-8.71893962175264,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
